Name,Location,Modified,Hits,Line,Text
BusMercadoPago.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\MercadoPago\,3/19/2025 10:59:42 AM,1,213,"                        await _notificationsServiceIMD.SendAsync<EntOrden>(RoutingKeys.OrdenCreacion.GetDescription(), _exchangeConfig, queue);"
BusMonedero.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\Monedero\,3/19/2025 10:59:42 AM,1,224,"                    await _notificationsServiceIMD.SendAsync<EntUpdateFolioEstatusOrden>(RoutingKeys.EstatusOrdenCreacionFolio.GetDescription(), _exchangeConfig, queue);"
BusOrdenDetalle.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\Orden\,1/27/2025 4:25:04 AM,1,34,"                await _notificationsServiceIMD.SendAsync<EntOrdenDetalle>(RoutingKeys.OrdenDetalleCreacion.GetDescription(), _exchangeConfig, queue);"
BusAppCodi.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PagosApp\Codi\,3/19/2025 10:59:42 AM,1,85,"                    await _rabbitNotifications.SendAsync<EntUpdateEstatusOrden>(RoutingKeys.EstatusOrdenCreacionKey.GetDescription(), _exchangeConfig, queue);"
BusOrden.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\Orden\,3/19/2025 10:59:42 AM,2,188,"                    await _notificationsServiceIMD.SendAsync<dynamic>(RoutingKeys.OrdenActualizacion.GetDescription(), _exchangeConfig, queue);"
BusOrden.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\Orden\,3/19/2025 10:59:42 AM,2,365,"                    await _notificationsServiceIMD.SendAsync<EntUpdateEstatusOrden>(RoutingKeys.EstatusOrdenCreacionKey.GetDescription(), _exchangeConfig, queueCrearEstatusOrden);"
BusAppBanorte.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PagosApp\Banorte\,3/19/2025 10:59:42 AM,6,89,"                    await _notificationsServiceIMD.SendAsync<EntPagoBanorte>(RoutingKeys.PagosBanorteCreacion.GetDescription(), _exchangeConfig, queuePagoBanorte);"
BusAppBanorte.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PagosApp\Banorte\,3/19/2025 10:59:42 AM,6,103,"                    await _notificationsServiceIMD.SendAsync<EntUpdateEstatusOrden>(RoutingKeys.EstatusOrdenCreacionKey.GetDescription(), _exchangeConfig, queue);"
BusAppBanorte.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PagosApp\Banorte\,3/19/2025 10:59:42 AM,6,121,"                    await _notificationsServiceIMD.SendAsync<EntVerificarPago>(RoutingKeys.PagosVerificarPagoBanorte.GetDescription(), _exchangeConfig, queueVerificarPago);"
BusAppBanorte.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PagosApp\Banorte\,3/19/2025 10:59:42 AM,6,227,"                    await _notificationsServiceIMD.SendAsync<EntPagoBanorte>(RoutingKeys.PagosBanorteCreacion.GetDescription(), _exchangeConfig, queuePagoBanorte);"
BusAppBanorte.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PagosApp\Banorte\,3/19/2025 10:59:42 AM,6,243,"                        await _notificationsServiceIMD.SendAsync<EntUpdateEstatusOrden>(RoutingKeys.EstatusOrdenCreacionKey.GetDescription(), _exchangeConfig, queue);"
BusAppBanorte.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PagosApp\Banorte\,3/19/2025 10:59:42 AM,6,270,"                        await _notificationsServiceIMD.SendAsync<EntUpdateEstatusOrden>(RoutingKeys.EstatusOrdenCreacionKey.GetDescription(), _exchangeConfig, queue);"
BusPagosWebInfoComprador.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PagosWeb\,1/27/2025 4:25:04 AM,1,36,"                    await _notificationsServiceIMD.SendAsync<EntPagosInfoWebComprador>(RoutingKeys.PagosWebInfoCompradorCreacion.GetDescription(), _exchangeConfig, queue);"
BusAppOrden.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\Orden\,3/19/2025 10:59:42 AM,5,377,"                        await _rabbitNotifications.SendAsync(RoutingKeys.MonederoAppOrdenesDetalle.GetDescription(), _exchangeConfig, new QueueMessage<EntReplicaOrdenDetalle>"
BusAppOrden.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\Orden\,3/19/2025 10:59:42 AM,5,391,"                    await _rabbitNotifications.SendAsync(RoutingKeys.PagosOperacionesAbono.GetDescription(),"
BusAppOrden.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\Orden\,3/19/2025 10:59:42 AM,5,532,"                await _rabbitNotifications.SendAsync<EntUpdateEstatusOrden>(RoutingKeys.EstatusOrdenCreacionKey.GetDescription(), _exchangeConfig, queue);"
BusAppOrden.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\Orden\,3/19/2025 10:59:42 AM,5,598,"                    await _rabbitNotifications.SendAsync(RoutingKeys.MonederoAppOrdenesDetalle.GetDescription(), _exchangeConfig, new QueueMessage<EntReplicaOrdenDetalle>"
BusAppOrden.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\Orden\,3/19/2025 10:59:42 AM,5,612,"                await _rabbitNotifications.SendAsync(RoutingKeys.PagosOperacionesAbono.GetDescription(),"
BusParametros.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\Parametro\,3/19/2025 10:53:54 AM,2,77,"                    await _rabbitNotifications.SendAsync(RoutingKeys.PagosParametrosCreate.GetDescription(),"
BusParametros.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\Parametro\,3/19/2025 10:53:54 AM,2,239,"                        await _rabbitNotifications.SendAsync(RoutingKeys.PagosParametrosUpdate.GetDescription(),"
BusPagoPayPal.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PayPal\,3/19/2025 10:59:42 AM,6,75,"                    await _notificationsServiceIMD.SendAsync<EntUpdateEstatusOrden>(RoutingKeys.EstatusOrdenCreacionKey.GetDescription(), _exchangeConfig, queue);"
BusPagoPayPal.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PayPal\,3/19/2025 10:59:42 AM,6,79,"                    await _notificationsServiceIMD.SendAsync<EntPagoPayPal>(RoutingKeys.PagosPayPalCreacion.GetDescription(), _exchangeConfig, queuePagoPayPal);"
BusPagoPayPal.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PayPal\,3/19/2025 10:59:42 AM,6,120,"                    await _notificationsServiceIMD.SendAsync<EntPagoPayPal>(RoutingKeys.PagosBanorteCreacion.GetDescription(), _exchangeConfig, queuePagoPayPal);"
BusPagoPayPal.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PayPal\,3/19/2025 10:59:42 AM,6,133,"                    await _notificationsServiceIMD.SendAsync<EntUpdateEstatusOrden>(RoutingKeys.EstatusOrdenCreacionKey.GetDescription(), _exchangeConfig, queue);"
BusPagoPayPal.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PayPal\,3/19/2025 10:59:42 AM,6,191,"                    await _notificationsServiceIMD.SendAsync<EntUpdateEstatusOrden>(RoutingKeys.EstatusOrdenCreacionKey.GetDescription(), _exchangeConfig, queue);"
BusPagoPayPal.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PayPal\,3/19/2025 10:59:42 AM,6,195,"                    await _notificationsServiceIMD.SendAsync<EntPagoPayPal>(RoutingKeys.PagosPayPalCreacion.GetDescription(), _exchangeConfig, queuePagoPayPal);"
BusPayPal.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\PayPal\,3/19/2025 10:59:42 AM,1,185,"                        await _notificationsServiceIMD.SendAsync<EntOrden>(RoutingKeys.OrdenCreacion.GetDescription(), _exchangeConfig, queue);"
BusTransaccionesWebhooks.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\TransaccionesWebhooks\,3/19/2025 10:59:42 AM,5,117,"                        await _notificationsServiceIMD.SendAsync<EntPagoMercadoPago>(RoutingKeys.PagosMercadoPagoCreacion.GetDescription(), _exchangeConfig, queuePagoMercadoPago);"
BusTransaccionesWebhooks.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\TransaccionesWebhooks\,3/19/2025 10:59:42 AM,5,140,"                    await _notificationsServiceIMD.SendAsync<EntReadTransaccionesWebhooks>(RoutingKeys.PagosTransaccionesWebHooksCreacion.GetDescription(), _exchangeConfig, queueTransaccionesWebhooks);"
BusTransaccionesWebhooks.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\TransaccionesWebhooks\,3/19/2025 10:59:42 AM,5,227,"                        await _notificationsServiceIMD.SendAsync<EntUpdateEstatusOrden>(RoutingKeys.EstatusOrdenCreacionRef.GetDescription(), _exchangeConfig, queue);"
BusTransaccionesWebhooks.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\TransaccionesWebhooks\,3/19/2025 10:59:42 AM,5,406,"                await _notificationsServiceIMD.SendAsync<EntReadTransaccionesWebhooks>(RoutingKeys.PagosTransaccionesWebHooksCreacion.GetDescription(), _exchangeConfig, queueTransaccionesWebhooks);"
BusTransaccionesWebhooks.cs,C:\Repos\I+D\PagosService\Commands\PagosCommandService\PagosCommand.Business\TransaccionesWebhooks\,3/19/2025 10:59:42 AM,5,440,"                await _notificationsServiceIMD.SendAsync<EntReadTransaccionesWebhooks>(RoutingKeys.PagosTransaccionesWebHooksCreacion.GetDescription(), _exchangeConfig, queueTransaccionesWebhooks);"
ServGenerico.cs,C:\Repos\I+D\PagosService\Querys\PagosQueryService\PagosQuery.Business\ConsumoIMD\Service\,3/19/2025 10:53:54 AM,1,264,                HttpResponseMessage httpResponse = await httpClient.SendAsync(requestMessage);
BusParaderos.cs,C:\Repos\I+D\RidangoDataBridge\RidangoSyncService\RidangoSync.Business\Paraderos\,3/19/2025 10:54:03 AM,2,453,"                                    await _rabbitNotifications.SendAsync(RoutingKeys.SyncRutasCreate.GetDescription(), _exchangeConfig, new QueueMessage<EntBusRutas>"
BusParaderos.cs,C:\Repos\I+D\RidangoDataBridge\RidangoSyncService\RidangoSync.Business\Paraderos\,3/19/2025 10:54:03 AM,2,461,"                                    await _rabbitNotifications.SendAsync(RoutingKeys.SyncRutasUpdate.GetDescription(), _exchangeConfig, new QueueMessage<EntBusRutas>"
DatAutobuses.cs,C:\Repos\I+D\RidangoDataBridge\RidangoSyncService\RidangoSync.Data\Queries\Autobus\,3/19/2025 10:54:03 AM,3,377,"                await _rabbitNotifications.SendAsync(RoutingKeys.SyncConductoresCreate.GetDescription(), _exchangeConfig, new QueueMessage<EntAutobus>"
DatAutobuses.cs,C:\Repos\I+D\RidangoDataBridge\RidangoSyncService\RidangoSync.Data\Queries\Autobus\,3/19/2025 10:54:03 AM,3,390,"                await _rabbitNotifications.SendAsync(RoutingKeys.SyncAutobusesUpdate.GetDescription(), _exchangeConfig, new QueueMessage<BDAutobuses>"
DatAutobuses.cs,C:\Repos\I+D\RidangoDataBridge\RidangoSyncService\RidangoSync.Data\Queries\Autobus\,3/19/2025 10:54:03 AM,3,403,"                await _rabbitNotifications.SendAsync(RoutingKeys.SyncAutobusesUpdateRealTime.GetDescription(), _exchangeConfig, new QueueMessage<BDAutobuses>"
BusUsuario.cs,C:\Repos\I+D\SeguridadService\Autenticacion.Business\,3/19/2025 10:59:56 AM,2,303,"                        await _rabbitNotifications.SendAsync(RoutingKeys.NotificacionEmail.GetDescription(), _exchangeConfig, new QueueMessage<EntEnvioCorreo>"
BusUsuario.cs,C:\Repos\I+D\SeguridadService\Autenticacion.Business\,3/19/2025 10:59:56 AM,2,597,"                    await _rabbitNotifications.SendAsync(RoutingKeys.NotificacionEmail.GetDescription(), _exchangeConfig, new QueueMessage<EntEnvioCorreo>"
GroupManagementService.cs,C:\Repos\I+D\SignalRService\SignalR.Api\Services\,3/19/2025 10:54:13 AM,2,28,"            await _hubContext.Clients.Group(groupName).SendAsync(""ReceiveMessage"", message);"
GroupManagementService.cs,C:\Repos\I+D\SignalRService\SignalR.Api\Services\,3/19/2025 10:54:13 AM,2,33,"            await _hubContext.Clients.Group(groupName).SendAsync(""ReceiveObject"", obj);"
BusAlertas.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Business\,1/29/2025 6:56:27 PM,1,291,"                    await _notificationsService.SendAsync(RoutingKeys.NotificacionEmail.GetDescription(), _exchangeConfig, queue);"
NotificationsService.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Api\HostedServices\,3/19/2025 11:00:26 AM,3,312,"                                        _ = _notificationsService.SendAsync(RoutingKeys.MarcarAbonoMonedero.GetDescription(),"
NotificationsService.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Api\HostedServices\,3/19/2025 11:00:26 AM,3,1716,"                    await _notificationsService.SendAsync(RoutingKeys.QueueErrors.GetDescription(), _exchangeConfig, queue);"
NotificationsService.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Api\HostedServices\,3/19/2025 11:00:26 AM,3,1736,"                    await _notificationsService.SendAsync(RoutingKeys.QueueErrors.GetDescription(), _exchangeConfig, queue);"
BusCambiosMonedero.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Business\,3/19/2025 11:00:26 AM,1,162,"                    await _rabbitNotifications.SendAsync(""credencializacion.nueva"", _exchangeConfig, new QueueMessage<object>"
BusConfiguracionModulos.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Business\,1/29/2025 6:56:27 PM,3,276,"            await _notificationsService.SendAsync<EntCUReplicaConfiguracionModulos>(routingKey, _exchangeConfig, queue);"
BusConfiguracionModulos.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Business\,1/29/2025 6:56:27 PM,3,297,"            await _notificationsService.SendAsync<EntCUReplicaConfiguracionModulos>(routingKey, _exchangeConfig, queue);"
BusConfiguracionModulos.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Business\,1/29/2025 6:56:27 PM,3,307,"            await _notificationsService.SendAsync<Guid>(routingKey, _exchangeConfig, queue);"
BusHSM.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Business\,3/19/2025 11:00:26 AM,1,217,"                var res = await _rabbitNotifications.SendAsync<EntEnvioCorreo>(RoutingKeys.NotificacionEmail.GetDescription(), _exchangeConfig, queue);"
BusTicket.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Business\,3/19/2025 11:00:26 AM,1,265,"                        await _notificationsService.SendAsync<EntTransaccionValidador>(RoutingKeys.TransaccionValidador.GetDescription(), _exchangeConfig, queueTicket);"
BusValidadores.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Business\,1/29/2025 6:56:27 PM,3,301,"                        await _notificationsService.SendAsync<EntEnvioCorreo>(RoutingKeys.NotificacionEmail.GetDescription(), _exchangeConfig, queue);"
BusValidadores.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Business\,1/29/2025 6:56:27 PM,3,311,"                        await _notificationsService.SendAsync<EntEnvioCorreo>(RoutingKeys.NotificacionEmail.GetDescription(), _exchangeConfig, queue);"
BusValidadores.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Business\,1/29/2025 6:56:27 PM,3,321,"                        await _notificationsService.SendAsync<EntEnvioCorreo>(RoutingKeys.NotificacionEmail.GetDescription(), _exchangeConfig, queue);"
BusSincronizacionTransaccionesNFC.cs,C:\Repos\I+D\SincronizadorValidadorService\SincronizadorValidador.Business\,3/19/2025 11:00:26 AM,1,417,"                            await _notificationsService.SendAsync<EntEnvioCorreo>(RoutingKeys.NotificacionEmail.GetDescription(), _exchangeConfig, queue);"
ConfiguracionesTarifaService.cs,C:\Repos\I+D\TarifasService\src\TarifasService.Business\Services\,3/19/2025 10:54:30 AM,1,164,"            var res = _notificationsService.SendAsync<double>(RoutingKeys.MaxTarifa.GetDescription(), _exchangeConfig, queueMaxTarifa);"
AlertaService.cs,C:\Repos\I+D\TaskSchedulerService\TaskScheduler.Api\HostedService\,3/19/2025 10:54:35 AM,1,48,"                        var response = await _rabbitNotifications.SendAsync(RoutingKeys.Alerta.GetDescription(), queueMessage);"
GeneradorListaService.cs,C:\Repos\I+D\TaskSchedulerService\TaskScheduler.Api\HostedService\,3/19/2025 10:54:35 AM,1,48,"                        var response = await _rabbitNotifications.SendAsync(RoutingKeys.GeneradorLista.GetDescription(), queueMessage);"
TransferenciaNFCPendientesService.cs,C:\Repos\I+D\TaskSchedulerService\TaskScheduler.Api\HostedService\,3/19/2025 10:54:35 AM,1,46,"                        var response = await _rabbitNotifications.SendAsync(RoutingKeys.TransferenciaNFC.GetDescription(), queueMessage);"
TransbordosVersionService.cs,C:\Repos\I+D\TaskSchedulerService\TaskScheduler.Api\HostedService\,3/19/2025 10:54:35 AM,1,50,"                        var response = await _rabbitNotifications.SendAsync(RoutingKeys.TransbordoVersion.GetDescription(), queueMessage);"
ReintentoService.cs,C:\Repos\I+D\TaskSchedulerService\TaskScheduler.Api\HostedService\,3/19/2025 10:54:35 AM,1,48,"                        var response = await _rabbitNotifications.SendAsync(RoutingKeys.ReintentoRecarga.GetDescription(), queueMessage);"
TransferenciaQRPendientesService.cs,C:\Repos\I+D\TaskSchedulerService\TaskScheduler.Api\HostedService\,3/19/2025 10:54:35 AM,1,48,"                        await _rabbitNotifications.SendAsync(RoutingKeys.TransferenciaQR.GetDescription(), queueMessage);"
ValidadorVerificacionService.cs,C:\Repos\I+D\TaskSchedulerService\TaskScheduler.Api\HostedService\,3/19/2025 10:54:35 AM,1,46,"                        await _rabbitNotifications.SendAsync(RoutingKeys.ValidadorVerificacion.GetDescription(), queueMessage);"
ValidaSaldoHSMService.cs,C:\Repos\I+D\TaskSchedulerService\TaskScheduler.Api\HostedService\,3/19/2025 10:54:35 AM,1,46,"                        var response = await _rabbitNotifications.SendAsync(RoutingKeys.ValidaSaldoHSM.GetDescription(), queueMessage);"
NotificationsService.cs,C:\Repos\I+D\TicketsService\Tickets.Api\HostedServices\,1/27/2025 3:20:21 PM,2,458,"                    await _notificationsService.SendAsync(RoutingKeys.QueueErrors.GetDescription(), _exchangeConfig, queue);"
NotificationsService.cs,C:\Repos\I+D\TicketsService\Tickets.Api\HostedServices\,1/27/2025 3:20:21 PM,2,478,"                    await _notificationsService.SendAsync(RoutingKeys.QueueErrors.GetDescription(), _exchangeConfig, queue);"
BusConfiguracionModulos.cs,C:\Repos\I+D\TicketsService\Tickets.Business\,1/27/2025 3:20:21 PM,3,295,"            await _notificationsService.SendAsync<EntCUReplicaConfiguracionModulos>(routingKey, _exchangeConfig, queue);"
BusConfiguracionModulos.cs,C:\Repos\I+D\TicketsService\Tickets.Business\,1/27/2025 3:20:21 PM,3,316,"            await _notificationsService.SendAsync<EntCUReplicaConfiguracionModulos>(routingKey, _exchangeConfig, queue);"
BusConfiguracionModulos.cs,C:\Repos\I+D\TicketsService\Tickets.Business\,1/27/2025 3:20:21 PM,3,326,"            await _notificationsService.SendAsync<Guid>(routingKey, _exchangeConfig, queue);"
BusTicket.cs,C:\Repos\I+D\TicketsService\Tickets.Business\,1/27/2025 3:20:21 PM,3,187,"                      _ =  _notificationsService.SendAsync(RoutingKeys.TicketCreacion.GetDescription(),queueTicket);"
BusTicket.cs,C:\Repos\I+D\TicketsService\Tickets.Business\,1/27/2025 3:20:21 PM,3,456,"                        await _notificationsService.SendAsync<EntReadTicket>(RoutingKeys.TicketModificacion.GetDescription(), _exchangeConfig, queueTicket);"
BusTicket.cs,C:\Repos\I+D\TicketsService\Tickets.Business\,1/27/2025 3:20:21 PM,3,527,"                            var sent=await _notificationsService.SendAsync<EntBusTicket>(RoutingKeys.TicketUsadoApp.GetDescription(), _exchangeConfig, queueTicket);"
EventProyeccionSaldo.cs,C:\Repos\I+D\TransporteMonederoService\EstatusMonedero\EstatusMonedero.Api\HostedService\,3/19/2025 10:54:57 AM,1,125,"                                await _rabbitNotifications.SendAsync<EntUpdateReplicaEstatusMonedero>(RoutingKeys.MonederoEstatus.GetDescription(), _exchangeConfig, queue);"
NotificationsService.cs,C:\Repos\I+D\TransporteMonederoService\EstatusMonedero\EstatusMonedero.Api\HostedService\,3/19/2025 10:54:57 AM,1,256,"                            await _rabbitNotifications.SendAsync<EntUpdateReplicaEstatusMonedero>(RoutingKeys.MonederoEstatus.GetDescription(), _exchangeConfig, queue);"
EstatusMonederoService.cs,C:\Repos\I+D\TransporteMonederoService\EstatusMonedero\EstatusMonedero.Business\Services\,3/19/2025 10:54:57 AM,3,127,"                _ = _rabbitNotifications.SendAsync<EntUpdateReplicaEstatusMonedero>(RoutingKeys.MonederoEstatus.GetDescription(),_exchangeConfig, queue);"
EstatusMonederoService.cs,C:\Repos\I+D\TransporteMonederoService\EstatusMonedero\EstatusMonedero.Business\Services\,3/19/2025 10:54:57 AM,3,208,"                    _ = _rabbitNotifications.SendAsync<EntUpdateReplicaEstatusMonedero>(RoutingKeys.MonederoEstatus.GetDescription(), _exchangeConfig, queue);"
EstatusMonederoService.cs,C:\Repos\I+D\TransporteMonederoService\EstatusMonedero\EstatusMonedero.Business\Services\,3/19/2025 10:54:57 AM,3,304,"                    await _rabbitNotifications.SendAsync<EntUpdateReplicaEstatusMonedero>(RoutingKeys.MonederoEstatus.GetDescription(), _exchangeConfig, queue);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,487,"                _ = _notificationsServiceIMD.SendAsync(RoutingKeys.MonederoAbono.GetDescription(), _exchangeConfig, queue);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,690,"                _ = _notificationsServiceIMD.SendAsync(RoutingKeys.MonederoAbono.GetDescription(), _exchangeConfig, queue);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,913,"                _ = _notificationsServiceIMD.SendAsync(RoutingKeys.MonederoDebito.GetDescription(), _exchangeConfig, queue);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,917,"                    _ = _notificationsServiceIMD.SendAsync(RoutingKeys.MonederoValidadorDebito.GetDescription(), _exchangeConfig, queue);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,1434,"                _ = _notificationsServiceIMD.SendAsync(RoutingKeys.MonederoCreacion.GetDescription(), _exchangeConfig, queue);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,1449,"                    _ =  _notificationsServiceIMD.SendAsync(RoutingKeys.TarjetasCreacion.GetDescription(), _exchangeConfig, queueVal);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,1461,"                    _ = _notificationsServiceIMD.SendAsync(RoutingKeys.MonederoCredenCreacion.GetDescription(), _exchangeConfig, queueCred);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,1480,"            _ = _notificationsServiceIMD.SendAsync(RoutingKeys.MonederoActualizacion.GetDescription(), _exchangeConfig, queue);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,1499,"                //var resultQueue = await _notificationsServiceIMD.SendAsync(RoutingKeys.VentaSaldoValidador.GetDescription(), _exchangeConfig, queue);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,1501,"                _ = _notificationsServiceIMD.SendAsync(RoutingKeys.VentaSaldoValidador.GetDescription(), _exchangeConfig, queue);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,1516,"                //var resultQueue = await _notificationsServiceIMD.SendAsync(RoutingKeys.VentaSaldoApp.GetDescription(), _exchangeConfig, queue2);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,1518,"                _ = _notificationsServiceIMD.SendAsync(RoutingKeys.VentaSaldoApp.GetDescription(), _exchangeConfig, queue2);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,1744,"                        _ = _notificationsServiceIMD.SendAsync(RoutingKeys.VentaSaldoValidador.GetDescription(), _exchangeConfig, queue);"
MonederoCService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Business\Services\,3/19/2025 10:54:57 AM,14,2098,"                        _ =_notificationsServiceIMD.SendAsync(RoutingKeys.VentaSaldoValidador.GetDescription(), _exchangeConfig, queue);"
RabbitMqPublisher.cs,C:\Repos\I+D\TransporteMonederoService\MonederoC\MonederoC.Utils\,1/17/2025 10:40:08 AM,1,32,"                await _notificationsService.SendAsync<T>(RoutingKeys, _exchangeConfig, message);"
EventAbono.cs,C:\Repos\I+D\TransporteMonederoService\MonederoQ\MonederoQ.Api\HostedService\Movimientos\,1/17/2025 10:40:08 AM,1,186,"                                        await _rabbitNotifications.SendAsync<EntBorDReplicaEstatusMonedero>(RoutingKeys.ProyeccionSaldo.GetDescription(), _exchangeConfig, queue);"
NotificationsService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoQ\MonederoQ.Api\HostedService\,3/19/2025 10:54:57 AM,3,205,"                                            await _rabbitNotifications.SendAsync<EntBorDReplicaEstatusMonedero>(RoutingKeys.ProyeccionSaldo.GetDescription(), _exchangeConfig, queue);"
NotificationsService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoQ\MonederoQ.Api\HostedService\,3/19/2025 10:54:57 AM,3,320,"                                            await _rabbitNotifications.SendAsync(RoutingKeys.ProyeccionSaldo.GetDescription(), _exchangeConfig, queue);"
NotificationsService.cs,C:\Repos\I+D\TransporteMonederoService\MonederoQ\MonederoQ.Api\HostedService\,3/19/2025 10:54:57 AM,3,332,"                                            await _rabbitNotifications.SendAsync(RoutingKeys.ProyeccionCargo.GetDescription(), _exchangeConfig, queue);"
EventDebito.cs,C:\Repos\I+D\TransporteMonederoService\MonederoQ\MonederoQ.Api\HostedService\Movimientos\,1/17/2025 10:40:08 AM,2,186,"                                        await _rabbitNotifications.SendAsync(RoutingKeys.ProyeccionSaldo.GetDescription(), _exchangeConfig, queue);"
EventDebito.cs,C:\Repos\I+D\TransporteMonederoService\MonederoQ\MonederoQ.Api\HostedService\Movimientos\,1/17/2025 10:40:08 AM,2,198,"                                        await _rabbitNotifications.SendAsync(RoutingKeys.ProyeccionCargo.GetDescription(), _exchangeConfig, queue);"
